"date","lwp","iwp","pvq"
1995-05-09,0.0309256710618354,0.00497689252756672,-22.6807138645314
1995-05-10,0.0303840213631896,0.00271563047878065,-20.2822871797938
1995-05-11,0.042290886794433,0.003509959735091,-15.1396293205607
1995-05-12,0.0477686300910402,0.0054130314593362,-19.7054356309805
1995-05-13,0.0242723516174073,0.00280502047732407,-17.9130038495712
1995-05-14,0.0373786511646462,0.00223861761586595,-16.2607604675162
1995-05-15,0.0628115857617623,0.0056954871508871,-7.43503204791258
1995-05-16,0.168264253942336,0.00969589546321229,24.9673127788285
1995-05-17,0.135479137482138,0.0107602503348461,10.5432000462419
1995-05-18,0.118165722276647,0.00399829457299097,17.5375783865629
1995-05-19,0.109650905399169,0.004658267985388,66.9825453512907
1995-05-20,0.0835110161302133,0.0041474431973022,56.1652773284122
1995-05-21,0.0811630242190208,0.00318904873841593,45.4960076962885
1995-05-22,0.111413101228949,0.00424539181583589,37.9255930305743
1995-05-23,0.154369693396758,0.00460209651136232,65.4149504508741
1995-05-24,0.112070339302895,0.00872284488221887,58.4991420974498
1995-05-25,0.137224376277548,0.00568699398338745,15.2687360804429
1995-05-26,0.0809149316621551,0.00261478358320219,39.8886469499391
1995-05-27,0.0936715693327977,0.00328465182467087,30.9496060948182
1995-05-28,0.0935324000704935,0.00367088797323556,-19.2026199609118
1995-05-29,0.106121324674043,0.00714673214853524,-13.7193702059282
1995-05-30,0.0745223056535886,0.00374308532766208,-15.0962395669539
1995-05-31,0.0489622377250827,0.0017330277417557,-9.43905444185537
1995-06-01,0.0465084038839184,0.00425450039885413,-9.99589198070158
1995-06-02,0.0805610299588214,0.00268259626526273,-0.110654249178376
1995-06-03,0.111300752729112,0.0118068960689949,8.46601081939581
1995-06-04,0.160905810631758,0.014228739806524,12.0881825125086
1995-06-05,0.127423744652918,0.0116140985772915,24.5475314366329
1995-06-06,0.119397295205487,0.00571763354726904,13.9925976834759
1995-06-07,0.112100668842206,0.00405244538587307,6.62320508487975
1995-06-08,0.114580024135549,0.00463158775821316,7.15344301813872
1995-06-09,0.189664669610879,0.0268581008042472,19.0814530732045
1995-06-10,0.116705864537661,0.00781330398164721,-9.76572994532256
1995-06-11,0.0770597096958366,0.00167742792234622,0.304549209117724
1995-06-12,0.0754377100217152,0.00154635895080639,-2.92065256859638
1995-06-13,0.0970423102181879,0.00505803877123281,3.11303750010615
1995-06-14,0.0915794559949584,0.00242483677817854,5.79506679415142
1995-06-15,0.0857557682231343,0.00390854960579761,14.234236854896
1995-06-16,0.095372150316353,0.00404080898430831,6.75569467897056
1995-06-17,0.106857222370287,0.00350253744297075,9.98278784661856
1995-06-18,0.0944958079327249,0.00292537570091745,1.321233909662
1995-06-19,0.0937286993348903,0.00510129833179163,4.00423097351911
1995-06-20,0.127720047930129,0.00448388899749492,36.8161261473369
1995-06-21,0.102578254229449,0.00971028963575282,57.6722669093076
1995-06-22,0.17888943483047,0.00961741847020075,88.1092457285282
1995-06-23,0.119406881841426,0.00222682189906469,67.0511135865483
1995-06-24,0.0697323770442842,0.00146087445280478,16.4686949021252
1995-06-25,0.122760155781882,0.0048720193925679,10.3531386642489
1995-06-26,0.116071823292268,0.00282888580524573,-8.35799240775078
1995-06-27,0.0791607597184908,0.00223672837147616,-22.6424741388221
1995-06-28,0.0867972021522281,0.00208257460624883,-39.1864661130342
1995-06-29,0.0865745011627409,0.00313677391634952,-41.9251805044094
1995-06-30,0.0987193699579973,0.00340406348656717,-37.7559215282017
1995-07-01,0.108001161513721,0.00303080149818815,-49.5854949070382
1995-07-02,0.113245660749794,0.0067053413665488,-27.832108834145
1995-07-03,0.143666020446435,0.0100099200447433,7.40461832968616
1995-07-04,0.343210783205082,0.0221047063853357,2.20762827191609
1995-07-05,0.185461858635784,0.0113046453053899,3.61660615834146
1995-07-06,0.1563219369737,0.00512217483985511,8.0221667224188
1995-07-07,0.132272287563931,0.00203654833369227,30.5410279267816
1995-07-08,0.138198148076093,0.00573302926866429,29.8536908391697
1995-07-09,0.112483666731172,0.00323925715472909,-16.3977768867556
1995-07-10,0.102003230320123,0.00120387978023381,-42.8712500598459
1995-07-11,0.140896457726581,0.0160664132166407,-59.4982632209741
1995-07-12,0.184651568042972,0.00467393238991539,-56.8900282443854
1995-07-13,0.144166441012677,0.0029808166976988,-54.4034670596387
1995-07-14,0.0820907003375116,0.000210723012878163,-35.2407715533582
1995-07-15,0.0665146201300784,0.000572225007822,-22.5797347945299
1995-07-16,0.140982430138111,0.00632254048148244,-15.9298938304031
1995-07-17,0.170439623430229,0.004659788093454,-19.2535093784422
1995-07-18,0.135300144677286,0.00157890370962763,-25.2384808514911
1995-07-19,0.112255243699588,0.00151382997599462,-20.1126732817516
1995-07-20,0.13407040578507,0.00255192512596625,-17.5624660358643
1995-07-21,0.121638536563616,0.00415464310459639,-7.10248789273093
1995-07-22,0.21301498928135,0.0147654057213868,30.1176712550772
1995-07-23,0.189636778389159,0.0118928722911615,9.98314805331336
1995-07-24,0.147319715184426,0.00442513195851949,-10.9582892234054
1995-07-25,0.181052564864091,0.00438000245034353,10.1405592499946
1995-07-26,0.138997565485028,0.00303711156554882,27.8533217148192
1995-07-27,0.17441555026495,0.00471727574959583,33.6186734338128
1995-07-28,0.178844728003345,0.00413830368230422,26.6536488844273
1995-07-29,0.114446630272418,0.00324019536304015,49.5478696634371
1995-07-30,0.171374924322998,0.00481511029014445,57.2887158307611
1995-07-31,0.136612035813272,0.00123207577996759,17.9267641276666
1995-08-01,0.133196186674388,0.0068306227605602,10.1405489398622
1995-08-02,0.154456109111003,0.00288457027388956,5.08390355456412
1995-08-03,0.219363715805088,0.0205565174207842,8.22093705843661
1995-08-04,0.175553808740362,0.00780996625749784,-3.43790486864485
1995-08-05,0.142947836785885,0.00297224343560064,-28.9705595794067
1995-08-06,0.123096120962266,0.00274043248870548,-31.4762049026039
1995-08-07,0.0928517906693231,0.00327012821615349,-26.6696521838941
1995-08-08,0.0826635549422196,0.00904931466239789,1.50310105404769
1995-08-09,0.119970510360638,0.00397031584143455,25.7681186688331
1995-08-10,0.200859167061494,0.0102105154148491,45.787369389066
1995-08-11,0.197287033441007,0.0040212009642135,53.5827043196823
1995-08-12,0.20063584512972,0.00708687696310488,53.3189294599917
1995-08-13,0.198485157293209,0.00879338152866253,65.055479972905
1995-08-14,0.212561378109996,0.00572293074201104,63.5788937360077
1995-08-15,0.225688318697863,0.00902063786804089,67.72868903783
1995-08-16,0.202037567437327,0.00787104473402822,36.5205452302429
1995-08-17,0.18132903167968,0.00378877888765476,2.338773478131
1995-08-18,0.114920402915804,0.00178957570795209,-38.2498629329349
1995-08-19,0.129550448592909,0.00372163482412438,-54.4718979582553
1995-08-20,0.16977004774966,0.00661003453203919,-47.197095929286
1995-08-21,0.191548851046629,0.0118638354553704,1.45197336130829
1995-08-22,0.173820813563398,0.00304594871823357,-3.0782634808985
1995-08-23,0.123250439013511,0.00171813373200114,-14.2546853770302
1995-08-24,0.110757657339499,0.0044034600084266,-2.75546618745191
1995-08-25,0.122302313588835,0.0112782598157319,-13.8776522248039
1995-08-26,0.123720513098679,0.00841704809789225,-20.4817270589401
1995-08-27,0.195966379964704,0.0112885934001894,2.9702594444599
1995-08-28,0.178189285290841,0.00587678751507539,-5.43872190133161
1995-08-29,0.23229108683532,0.0151869695646011,9.15159749660696
1995-08-30,0.197512365473199,0.0109268019468854,17.7757102114117
1995-08-31,0.185873252171936,0.00361221048316101,37.7995220611668
1995-09-01,0.156146602257386,0.00122764038912051,38.2702859940664
1995-09-02,0.0914155730997896,0.000886622911400643,14.4605596999419
1995-09-03,0.0700948785581408,0.0016208606331033,4.28514106660821
1995-09-04,0.0964396281047051,0.00266215584097156,9.58017113880481
1995-09-05,0.13995685354956,0.00696058997479277,10.5213550010971
1995-09-06,0.0825612488911771,0.00263406592371253,-14.6712909819686
1995-09-07,0.0398106372973996,0.000827605091236837,-19.339119062016
1995-09-08,0.0386005411159661,0.000908749987906545,-2.08777591022277
1995-09-09,0.0502815750728551,0.00128594006348962,17.4894032035291
1995-09-10,0.0839141516331506,0.00330673379980057,7.79881164404319
1995-09-11,0.110429217448599,0.00470051935188642,1.42018680387299
1995-09-12,0.112695842517148,0.0140378248106746,18.3630552098553
1995-09-13,0.12031560469632,0.0129537133017153,0.0289486404110187
1995-09-14,0.090475886129939,0.00240815390613596,11.1483322542074
1995-09-15,0.103448511487035,0.00773235196875699,38.029158510228
1995-09-16,0.197640701332792,0.0168128205836881,74.0642665484489
1995-09-17,0.181913116223183,0.0113008430161795,62.4294640770519
1995-09-18,0.107440339351048,0.00181211665861486,33.7586139519895
1995-09-19,0.0692566458645651,0.00333295995157198,14.0364458917715
1995-09-20,0.133411975690794,0.0155721436413594,19.6505915319328
1995-09-21,0.179999838187056,0.0192524253377799,37.4641410104713
1995-09-22,0.0989712323359562,0.00947390662216231,32.4569195236266
1995-09-23,0.0946254093857401,0.0095137985137335,25.7942801930104
1995-09-24,0.09259812904393,0.00696186937634941,16.2238086795059
1995-09-25,0.138108359461667,0.0177041640504321,32.666293496588
1995-09-26,0.100089812879344,0.00794507317134657,7.08639010209509
1995-09-27,0.0938069999918188,0.00650436866366156,-2.20521644043683
1995-09-28,0.083388953604585,0.00478671307127766,-8.244053692505
1995-09-29,0.0762118255595177,0.00597415273000884,-8.89431036003042
1995-09-30,0.0711227816310349,0.00403100278553648,3.11278817829155
1995-10-01,0.0853045483938213,0.00610286658142721,15.9313037623002
1995-10-02,0.122023800868289,0.0134505102535653,-0.666898775708225
1995-10-03,0.0512124662790453,0.003351443854139,-2.59205015829432
1995-10-04,0.0655385323617888,0.00425483409266795,-7.06317638926616
1995-10-05,0.105648106650567,0.0122324693350781,-11.9084026140994
1995-10-06,0.235491224499252,0.025255895588991,20.0871854490433
1995-10-07,0.224625143300373,0.012782032308271,8.06894387392718
1995-10-08,0.197234093837744,0.00665608978372882,17.2275410064012
1995-10-09,0.283951434011322,0.0191870559030661,18.6226394928168
1995-10-10,0.318390791310139,0.0322713542178947,-7.48659840291469
1995-10-11,0.115282162730855,0.00740867288432827,-22.9842874689759
1995-10-12,0.115108687415153,0.0123239832226498,-8.64869072199711
1995-10-13,0.0850645227920245,0.00720294318064221,-17.454294450602
1995-10-14,0.02973913950322,0.00306785605005561,-14.9129231974867
1995-10-15,0.133059026427482,0.0212793714834844,-1.54347524402472
1995-10-16,0.240195385721827,0.018959691365665,-3.31165594922971
1995-10-17,0.210588685295019,0.0305823329193485,-3.34674261754427
1995-10-18,0.139533263372678,0.0234122293165281,-8.59774949751972
1995-10-19,0.12181884760248,0.0108550674877465,-16.2492121303917
1995-10-20,0.0589846730005004,0.00960900182848299,-7.58811440470965
1995-10-21,0.149620464885552,0.0304546650926078,-0.37543806210075
1995-10-22,0.335004216759991,0.0712307452156072,-17.2644209733581
1995-10-23,0.106908417031321,0.0256317559917222,-27.9650372655363
1995-10-24,0.0307368477173748,0.00567705608539993,-22.6795896233074
1995-10-25,0.267444110478301,0.0320382733047288,-2.57978095418232
1995-10-26,0.295911509019988,0.0680236600862819,-2.79441935227652
1995-10-27,0.111471784671052,0.0173919557434418,-8.32990783926729
1995-10-28,0.186837567478403,0.0300177637164355,-20.5937926692744
1995-10-29,0.0391048407587905,0.00790586826928802,-26.8418632925636
1995-10-30,0.032397214008763,0.00622485547236,-9.56466553389224
1995-10-31,0.0678482176712001,0.011004220618368,-7.72437262989776
1995-11-01,0.165947548988978,0.0320197463324695,-7.9315976400894
1995-11-02,0.0703024823599331,0.00656351083375363,-9.73843100691497
1995-11-03,0.159773887395478,0.0189710258392889,19.937572738693
1995-11-04,0.371146188175212,0.0639260070269743,6.48276260872538
1995-11-05,0.138358875709064,0.0214302393373915,-25.6719861198144
1995-11-06,0.112740932313098,0.0370314112968278,-21.9551950979141
1995-11-07,0.17095604458151,0.0231703604572337,-6.63243665550164
1995-11-08,0.148371555507574,0.00701507766908109,-9.38467979923567
1995-11-09,0.0742069877813142,0.00154838066703856,-15.3094269540631
1995-11-10,0.0731836652470451,0.0103550715273963,1.71246383089158
1995-11-11,0.136991339466118,0.0204625189601317,23.7738717696187
1995-11-12,0.227028129961522,0.0319836276818966,-21.4590566117842
1995-11-13,0.1286075860745,0.0283143894518622,-31.095657377157
1995-11-14,0.0833624672750087,0.0290104234975372,-43.6372670802215
1995-11-15,0.103931882611413,0.0298267197592323,-33.2568760465454
1995-11-16,0.205949884347594,0.108591925936643,-22.553788316078
1995-11-17,0.128456292080225,0.0883889015193148,-24.2997003748401
1995-11-18,0.079559494389095,0.0205613558763434,-14.331433389697
1995-11-19,0.142386140105115,0.0295565330995569,-3.83500417606157
1995-11-20,0.0994746352412534,0.0194148620530401,-10.0770400229883
1995-11-21,0.0919642774741194,0.0195310507524419,-0.363999205300143
1995-11-22,0.224706328573437,0.0316400669741341,-5.3849446429901
1995-11-23,0.149278314387405,0.0123129422336768,-25.9627539360418
1995-11-24,0.0572774368514348,0.00590703927043609,-27.2107261743776
1995-11-25,0.0323490032201612,0.00184729053719879,-12.3594156299632
1995-11-26,0.0259285332044038,0.00402158133085281,-7.04483160058954
1995-11-27,0.0323710086514658,0.00914375152501252,-4.15915350353616
1995-11-28,0.157338629246877,0.035527329263446,5.70921140244181
1995-11-29,0.0939771608404086,0.041014680599974,6.20375642901013
1995-11-30,0.1199890137099,0.0151050188709677,-3.74508733841564
1995-12-01,0.134842239712893,0.0145050536422508,27.9437513997569
1995-12-02,0.222000289973589,0.0202864854623797,73.2314382026762
1995-12-03,0.35908252781085,0.0485173369172445,133.656765949257
1995-12-04,0.182243324658593,0.0197785361494236,89.2344901569232
1995-12-05,0.190740326664213,0.0171719415876333,75.1484971482537
1995-12-06,0.11134663762774,0.00797539670417546,11.1349362463806
1995-12-07,0.159017477018245,0.0368426344265061,26.9657005028416
1995-12-08,0.104652879352459,0.018452998357622,46.7610854474808
1995-12-09,0.10652140512531,0.0200994800784787,27.9993214293792
1995-12-10,0.169581960645424,0.0380624536144412,26.6172369576748
1995-12-11,0.138274047706867,0.0387810484903296,22.3313252090841
1995-12-12,0.192856263283039,0.043507804254946,1.13783180733518
1995-12-13,0.152996457319823,0.0173162313265398,-3.24740521959805
1995-12-14,0.158804703229616,0.0161889325954401,-2.10705228093239
1995-12-15,0.114255478959942,0.0209531832456263,11.4738148011466
1995-12-16,0.0990091406558549,0.0368154920907446,-21.6047866435768
1995-12-17,0.0474076612375293,0.0156770059129386,-23.6000540216584
1995-12-18,0.0365319955139735,0.00177291023404206,-21.2811548695548
1995-12-19,0.0452760959452645,0.0041517531706597,-20.5921934867376
1995-12-20,0.0393621929682728,0.008063827753461,-13.6668933340707
1995-12-21,0.0346089831163116,0.0179358151973122,-7.83487042003426
1995-12-22,0.0367227164350308,0.0317009998782122,-13.404509315515
1995-12-23,0.0502227915754822,0.0152443958399553,-17.6922407535136
1995-12-24,0.0548044905825789,0.00672593733921838,-17.7441568862484
1995-12-25,0.0478075105334688,0.00430158614112547,-19.1734113432866
1995-12-26,0.0589136712987314,0.0211745860834242,-17.4692055506005
1995-12-27,0.0637226738215252,0.0154994788581312,-12.2972935665732
1995-12-28,0.033755860958121,0.0100336529131791,-11.0891674880387
1995-12-29,0.0198532304387097,0.00717685751372801,-2.29197551608335
1995-12-30,0.0278864684305873,0.00743080901960658,4.44821059903613
1995-12-31,0.0865072506321963,0.0554741630122057,4.36398955876177
1996-01-01,0.108993383885527,0.0609163244040775,-16.7971814764697
1996-01-02,0.122406784618294,0.0155826105288073,-13.026874338987
1996-01-03,0.227584449106327,0.0267865056578345,-1.84062490627482
1996-01-04,0.171373876103834,0.0201111401232579,-10.0590881963906
1996-01-05,0.157667777804796,0.0205067373438006,10.531181948751
1996-01-06,0.19794735869957,0.0173030752379143,41.4713078534272
1996-01-07,0.10697903808825,0.0120060159916044,37.7650612781389
1996-01-08,0.114296492422885,0.0104231491194834,29.5013993753576
1996-01-09,0.18264520626132,0.0108922586688547,43.0698485735525
1996-01-10,0.200168556772487,0.0208481095774921,67.0288190747495
1996-01-11,0.140076696724954,0.0120581745953538,51.4177605008512
1996-01-12,0.116099686514592,0.0109001227026455,44.2271150338687
1996-01-13,0.186846648394567,0.0241792486900583,39.5766681102359
1996-01-14,0.160408571263694,0.0186217592399014,58.7089774490061
1996-01-15,0.201094800621485,0.0602412575013004,82.4669200859531
1996-01-16,0.14997932264268,0.0350766224169134,68.6747170093098
1996-01-17,0.184734682125716,0.0490335306436116,71.1547102350229
1996-01-18,0.153579771988717,0.0190665144582486,100.152207020445
1996-01-19,0.125286618229104,0.00906715178844199,44.376938393046
1996-01-20,0.253258573440107,0.0463580785397379,38.7771157374653
1996-01-21,0.174967845009318,0.0285909651381624,46.952091908724
1996-01-22,0.142779049519686,0.0295095415903424,24.4024097471136
1996-01-23,0.179169585878034,0.0349699661816567,17.7406645952251
1996-01-24,0.0727752493888135,0.00689133249783025,31.1210974580298
1996-01-25,0.0459917087586698,0.00579555269971092,14.4468735460658
1996-01-26,0.0728813432985867,0.0138863837813756,10.0153415420823
1996-01-27,0.0965526101981524,0.0314845763815678,8.1703404671205
1996-01-28,0.105334566521652,0.0326045955878032,-2.58169174599076
1996-01-29,0.0988160264882501,0.0269443616177245,1.23628166521644
1996-01-30,0.061944627183957,0.0165771010778535,-18.1965174487142
1996-01-31,0.0719085378087772,0.0114636075048502,-23.8006154240333
1996-02-01,0.0718787236327479,0.0071388615246063,-17.1670995320717
1996-02-02,0.0666338903527131,0.00777201388552924,-8.25734535584638
1996-02-03,0.108184295035886,0.0209282338786884,4.01142875665966
1996-02-04,0.137857154538491,0.0240659564069608,15.9512316258689
1996-02-05,0.128059035297606,0.0314944138672714,15.884752816664
1996-02-06,0.114791491186223,0.0355073965476327,-0.497534117136976
1996-02-07,0.134744429369799,0.0303083900823838,-1.7635845793418
1996-02-08,0.0859910578678134,0.0213918755841774,5.45764462023843
1996-02-09,0.0427211082116392,0.00792658771941295,10.1819569318908
1996-02-10,0.0285257433082931,0.00842998580291246,11.6123512735647
1996-02-11,0.0231260197383618,0.0085187734576178,4.50122717252402
1996-02-12,0.0491437735101467,0.0118775911728589,-1.70650022226521
1996-02-13,0.185420736503274,0.0546922662670345,3.61433241239859
1996-02-14,0.313008868595021,0.0668493577214961,9.57750989011922
1996-02-15,0.168620828276138,0.0331487097782722,-16.2426921073365
1996-02-16,0.0762940803120317,0.0160189393786596,-14.9815268362855
1996-02-17,0.0448123395784403,0.00557899574704558,-12.2762682083237
1996-02-18,0.0374899626110663,0.00542766545940073,-14.6836207931178
1996-02-19,0.0799268045466957,0.0200071223231432,-3.84980132772892
1996-02-20,0.126715864582478,0.0490445677199347,39.715534039784
1996-02-21,0.174824036235787,0.0380419490972443,63.0964667479054
1996-02-22,0.0624141739110981,0.00630073951968506,42.3911115164446
1996-02-23,0.20498852150893,0.0270802775195282,35.2883438274862
1996-02-24,0.102550191186233,0.0261946704462464,26.5839280946187
1996-02-25,0.0802407535453638,0.0174618664807175,39.8325641743702
1996-02-26,0.119747657080536,0.0263749153166515,42.6830316534959
1996-02-27,0.112339829230553,0.0271796827484752,29.3404678306573
1996-02-28,0.0616845620699477,0.0327964996470572,4.67119679482522
1996-02-29,0.0757509206197635,0.0115349982232211,2.16314214980981
1996-03-01,0.0765478943767527,0.025640308722219,4.17432136663548
